-24.8842,-68.0688,-0.1441,-0.1374,0.0012,0.0005,0.0006,0.2217,-0.0842,-0.141
-24.3842,-67.9969,-0.1472,-0.1386,0.0012,0.0005,0.0007,0.222,-0.0842,-0.1448
-23.8842,-67.923,-0.1503,-0.1398,0.0012,0.0005,0.0007,0.2224,-0.0842,-0.1487
-23.3842,-67.847,-0.1537,-0.1411,0.0013,0.0005,0.0007,0.2228,-0.0841,-0.1528
-22.8842,-67.7689,-0.1572,-0.1424,0.0013,0.0005,0.0007,0.2231,-0.0841,-0.1572
-22.3842,-67.6886,-0.1608,-0.1437,0.0013,0.0005,0.0007,0.2235,-0.084,-0.1618
-21.8842,-67.6063,-0.1646,-0.1451,0.0013,0.0005,0.0007,0.2239,-0.084,-0.1664
-21.3842,-67.5218,-0.1686,-0.1465,0.0013,0.0005,0.0007,0.2242,-0.0839,-0.1714
-20.8842,-67.4348,-0.1728,-0.148,0.0013,0.0005,0.0007,0.2246,-0.0839,-0.1767
-20.3842,-67.3451,-0.1773,-0.1495,0.0013,0.0005,0.0007,0.2249,-0.0838,-0.1822
-19.8842,-67.2525,-0.182,-0.1511,0.0013,0.0005,0.0007,0.2253,-0.0838,-0.1881
-19.3842,-67.1568,-0.187,-0.1527,0.0013,0.0005,0.0007,0.2256,-0.0837,-0.1944
-18.8842,-67.058,-0.1923,-0.1544,0.0013,0.0006,0.0008,0.226,-0.0836,-0.201
-18.3842,-66.9558,-0.1979,-0.1562,0.0013,0.0006,0.0008,0.2263,-0.0836,-0.208
-17.8842,-66.8499,-0.2039,-0.1581,0.0013,0.0006,0.0008,0.2267,-0.0835,-0.2154
-17.3842,-66.7402,-0.2103,-0.16,0.0014,0.0006,0.0008,0.227,-0.0834,-0.2234
-16.8842,-66.6264,-0.2171,-0.162,0.0014,0.0006,0.0008,0.2273,-0.0834,-0.2319
-16.3842,-66.5082,-0.2244,-0.1641,0.0014,0.0006,0.0008,0.2276,-0.0833,-0.241
-15.8842,-66.3853,-0.2322,-0.1664,0.0014,0.0006,0.0008,0.2279,-0.0832,-0.2507
-15.3842,-66.2573,-0.2406,-0.1687,0.0014,0.0006,0.0009,0.2282,-0.0831,-0.2611
-14.8842,-66.1239,-0.2497,-0.1711,0.0014,0.0006,0.0009,0.2285,-0.083,-0.2724
-14.3842,-65.9847,-0.2595,-0.1737,0.0014,0.0006,0.0009,0.2288,-0.083,-0.2845
-13.8842,-65.8392,-0.2701,-0.1764,0.0014,0.0006,0.0009,0.229,-0.0829,-0.2976
-13.3842,-65.6868,-0.2816,-0.1793,0.0014,0.0006,0.0009,0.2292,-0.0828,-0.3119
-12.8842,-65.527,-0.2942,-0.1823,0.0015,0.0006,0.001,0.2294,-0.0827,-0.3274
-12.3842,-65.3591,-0.308,-0.1855,0.0015,0.0007,0.001,0.2296,-0.0825,-0.3443
-11.8842,-65.1823,-0.3231,-0.189,0.0015,0.0007,0.001,0.2297,-0.0824,-0.3629
-11.3842,-64.9958,-0.3399,-0.1926,0.0015,0.0007,0.001,0.2298,-0.0823,-0.3833
-10.8842,-64.7985,-0.3584,-0.1965,0.0015,0.0007,0.0011,0.2299,-0.0822,-0.4059
-10.3842,-64.5893,-0.3791,-0.2006,0.0015,0.0007,0.0011,0.2299,-0.082,-0.431
-9.8842,-64.3668,-0.4023,-0.2051,0.0016,0.0007,0.0011,0.2298,-0.0818,-0.459
-9.3842,-64.1294,-0.4284,-0.2099,0.0016,0.0007,0.0011,0.2297,-0.0817,-0.4905
-8.8842,-63.8753,-0.4581,-0.2152,0.0016,0.0007,0.0012,0.2295,-0.0815,-0.5262
-8.3842,-63.6021,-0.4921,-0.2208,0.0016,0.0008,0.0012,0.2292,-0.0813,-0.5668
-7.8842,-63.3072,-0.5314,-0.227,0.0017,0.0008,0.0013,0.2288,-0.0811,-0.6134
-7.3842,-62.9871,-0.5772,-0.2338,0.0017,0.0008,0.0013,0.2283,-0.0808,-0.6674
-6.8842,-62.6378,-0.6312,-0.2414,0.0017,0.0008,0.0014,0.2276,-0.0805,-0.7308
-6.3842,-62.2538,-0.6957,-0.2497,0.0018,0.0008,0.0014,0.2267,-0.0802,-0.8061
-5.8842,-61.8286,-0.774,-0.2591,0.0018,0.0009,0.0015,0.2255,-0.0799,-0.8967
-5.3842,-61.3532,-0.8706,-0.2698,0.0018,0.0009,0.0016,0.224,-0.0795,-1.0077
-4.8842,-60.8157,-0.9924,-0.282,0.0019,0.0009,0.0017,0.2222,-0.079,-1.1465
-4.3842,-60.1997,-1.1498,-0.2961,0.0019,0.001,0.0018,0.2198,-0.0785,-1.3245
-3.8842,-59.4816,-1.3598,-0.3129,0.002,0.001,0.002,0.2167,-0.0778,-1.5596
-3.3842,-58.6244,-1.6515,-0.333,0.0021,0.001,0.0021,0.2126,-0.077,-1.883
-2.8842,-57.5742,-2.0773,-0.358,0.0022,0.0011,0.0023,0.2071,-0.076,-2.3502
-2.3842,-56.2284,-2.7476,-0.3902,0.0023,0.0012,0.0026,0.1995,-0.0746,-3.0777
-1.8842,-54.3961,-3.9107,-0.4346,0.0024,0.0013,0.0031,0.1884,-0.0728,-4.3266
-1.3842,-51.6644,-6.2265,-0.5025,0.0027,0.0014,0.0037,0.1709,-0.0698,-6.7895
-0.8842,-46.8128,-12.0192,-0.6345,0.0031,0.0017,0.0051,0.1397,-0.0643,-12.9246
-0.5305,-40.6247,-20.9679,-0.8488,0.0036,0.0021,0.0073,0.104,-0.057,-22.5445
-0.4244,-38.0484,-24.4909,-0.9517,0.0039,0.0022,0.0083,0.0911,-0.0538,-26.4311
-0.3183,-35.0555,-27.684,-1.1021,0.0041,0.0024,0.0098,0.0777,-0.05,-30.1816
-0.2122,-31.7128,-29.4845,-1.3282,0.0045,0.0025,0.0118,0.0646,-0.0457,-32.8316
-0.1061,-28.1949,-28.8035,-1.6635,0.0048,0.0027,0.0146,0.0529,-0.0411,-33.378
0.179,-19.5146,-16.3504,-3.2375,0.0059,0.0032,0.0278,0.0316,-0.0295,-25.7646
0.3581,-15.246,-8.3514,-4.6113,0.0067,0.0035,0.042,0.0243,-0.024,-21.0089
0.5371,-11.6971,-3.7294,-6.0535,0.0075,0.0037,0.0623,0.0194,-0.0197,-19.0084
0.7161,-8.4076,-1.619,-7.3329,0.0085,0.0039,0.0902,0.0158,-0.0158,-18.5649
0.8952,-5.152,-0.7021,-8.2952,0.0097,0.0041,0.1281,0.0128,-0.0117,-18.3081
1.1099,-1.3181,-0.257,-8.9923,0.0114,0.0043,0.1913,0.01,-0.0064,-17.5344
1.3246,2.3165,-0.083,-9.2651,0.0133,0.0045,0.2794,0.0079,-0.0007,-16.1516
1.5394,5.6356,-0.0288,-9.2484,0.0154,0.0047,0.3974,0.0063,0.0051,-14.4024
1.7541,8.5542,-0.0118,-9.0759,0.0176,0.0049,0.5483,0.0052,0.0107,-12.5482
1.9688,11.0661,-0.0048,-8.8356,0.0198,0.0051,0.7325,0.0044,0.0159,-10.7996
2.4688,15.7084,-0.0006,-8.1932,0.0241,0.0054,1.271,0.0032,0.0263,-7.6086
2.9688,1.91E+01,0,-7.5989,0.0271,0.0057,1.9114,0.0026,0.0344,-5.4578
3.4688,2.15E+01,0,-7.0919,0.0286,0.0059,2.586,0.0022,0.0404,-4.2238
3.9688,2.34E+01,0,-6.6774,0.0289,0.0061,3.2325,0.0019,0.0447,-3.1145
4.4688,2.47E+01,0,-6.3644,0.0284,0.0062,3.8012,0.0018,0.0474,-2.1677
4.9688,2.56E+01,0,-6.1434,0.0273,0.0064,4.2634,0.0017,0.0486,-1.4493
5.4688,2.62E+01,0,-5.9953,0.0261,0.0065,4.6106,0.0016,0.0487,-0.9492
5.9688,2.66E+01,0,-5.8973,0.0248,0.0066,4.8489,0.0015,0.0479,-0.6109
6.4688,2.68E+01,0,-5.8285,0.0237,0.0067,4.9933,0.0015,0.0466,-0.3976
6.9688,2.70E+01,0,-5.7736,0.0228,0.0068,5.0621,0.0015,0.0449,-0.2765
7.4688,2.71E+01,0,-5.7225,0.0221,0.0068,5.0728,0.0015,0.0431,-0.2176
7.9688,2.72E+01,0,-5.6689,0.0217,0.0069,5.0405,0.0015,0.0411,-0.1976
8.4688,2.73E+01,0,-5.6094,0.0214,0.007,4.977,0.0015,0.0392,-0.2026
8.9688,2.74E+01,0,-5.5423,0.0214,0.0071,4.8914,0.0015,0.0372,-0.2208
9.4688,2.75E+01,0,-5.4665,0.0216,0.0072,4.7906,0.0014,0.0354,-0.2474
9.9688,2.76E+01,0,-5.3823,0.0219,0.0073,4.6799,0.0014,0.0335,-0.2729
10.4688,2.78E+01,0,-5.29,0.0223,0.0074,4.5631,0.0014,0.0318,-0.3001
10.9688,2.79E+01,0,-5.1902,0.0228,0.0075,4.443,0.0014,0.0301,-0.3214
11.4688,2.81E+01,0,-5.0844,0.0234,0.0076,4.3215,0.0014,0.0285,-0.3362
11.9688,2.83E+01,0,-4.9735,0.0241,0.0076,4.2,0.0014,0.0269,-0.3452
12.4688,2.85E+01,0,-4.8587,0.0248,0.0077,4.0792,0.0014,0.0254,-0.3502
12.9688,2.86E+01,0,-4.7405,0.0255,0.0078,3.9598,0.0013,0.0239,-0.3503
13.4688,2.88E+01,0,-4.6195,0.0263,0.0079,3.8421,0.0013,0.0224,-0.3471
13.9688,2.90E+01,0,-4.4965,0.027,0.008,3.7265,0.0013,0.0209,-0.3396
14.4688,2.91E+01,0,-4.3721,0.0278,0.0081,3.6129,0.0013,0.0195,-0.3281
14.9688,2.93E+01,0,-4.2468,0.0286,0.0082,3.5014,0.0013,0.018,-0.3139
15.4688,2.95E+01,0,-4.1212,0.0294,0.0083,3.3921,0.0013,0.0166,-0.297
15.9688,2.96E+01,0,-3.9957,0.0302,0.0084,3.285,0.0013,0.0152,-0.2782
16.4688,2.97E+01,0,-3.8708,0.0309,0.0085,3.1802,0.0012,0.0137,-0.258
16.9688,2.99E+01,0,-3.7471,0.0317,0.0086,3.0775,0.0012,0.0122,-0.2368
17.4688,3.00E+01,0,-3.6249,0.0325,0.0087,2.977,0.0012,0.0107,-0.2152
17.9688,3.01E+01,0,-3.5048,0.0333,0.0088,2.8787,0.0012,0.0092,-0.1931
18.4688,3.02E+01,0,-3.3871,0.0341,0.0089,2.7826,0.0012,0.0077,-0.1715
18.9688,3.02E+01,0,-3.2721,0.0348,0.009,2.6888,0.0012,0.0062,-0.1505
19.4688,3.03E+01,0,-3.1602,0.0356,0.0091,2.5972,0.0012,0.0046,-0.1303
19.9688,3.04E+01,0,-3.0516,0.0364,0.0092,2.5079,0.0012,0.003,-0.1114
20.4688,3.04E+01,0,-2.9466,0.0372,0.0093,2.4209,0.0012,0.0015,-0.0935
20.9688,3.05E+01,0,-2.8454,0.038,0.0094,2.3362,0.0012,-0.0001,-0.0771
21.4688,3.05E+01,0,-2.748,0.0388,0.0095,2.2539,0.0012,-0.0017,-0.0624
21.9688,3.05E+01,0,-2.6545,0.0396,0.0096,2.1739,0.0012,-0.0033,-0.0493
22.4688,3.06E+01,0,-2.5651,0.0404,0.0097,2.0963,0.0012,-0.0049,-0.038
22.9688,3.06E+01,0,-2.4796,0.0412,0.0098,2.0211,0.0012,-0.0065,-0.028
23.4688,3.06E+01,0,-2.3982,0.042,0.0099,1.9481,0.0012,-0.008,-0.0198
23.9688,3.06E+01,0,-2.3206,0.0428,0.01,1.8776,0.0012,-0.0096,-0.0133
24.4688,3.06E+01,0,-2.2467,0.0436,0.0101,1.8093,0.0012,-0.0112,-0.0082
24.9688,3.06E+01,0,-2.1765,0.0444,0.0102,1.7433,0.0012,-0.0127,-0.0045
25.4688,3.06E+01,0,-2.1105,0.0452,0.0103,1.6802,0.0012,-0.0142,-0.002
25.9688,3.06E+01,0,-2.0479,0.046,0.0104,1.6193,0.0012,-0.0157,-0.0007
26.4688,3.06E+01,0,-1.9884,0.0468,0.0105,1.5606,0.0012,-0.0171,-0.0002
26.9688,3.06E+01,0,-1.9318,0.0476,0.0105,1.504,0.0012,-0.0186,-0.0007
27.4688,3.06E+01,0,-1.8781,0.0484,0.0106,1.4494,0.0012,-0.02,-0.002
27.9688,3.06E+01,0,-1.8271,0.0492,0.0107,1.3968,0.0012,-0.0213,-0.0039
28.4688,3.06E+01,0,-1.7785,0.05,0.0108,1.3461,0.0012,-0.0227,-0.0064
28.9688,3.06E+01,0,-1.7324,0.0508,0.0109,1.2972,0.0012,-0.024,-0.0094
29.4688,3.06E+01,0,-1.6885,0.0516,0.011,1.2502,0.0012,-0.0253,-0.0129
29.9688,3.06E+01,0,-1.6468,0.0524,0.0111,1.2049,0.0012,-0.0265,-0.0167
30.4688,3.06E+01,0,-1.607,0.0531,0.0112,1.1613,0.0012,-0.0277,-0.0208
30.9688,3.06E+01,0,-1.5691,0.0539,0.0113,1.1193,0.0012,-0.0289,-0.0252
31.4688,3.07E+01,0,-1.5329,0.0547,0.0114,1.0788,0.0012,-0.0301,-0.0296
31.9688,3.07E+01,0,-1.4982,0.0554,0.0115,1.0396,0.0012,-0.0312,-0.0343
32.4688,3.07E+01,0,-1.4649,0.0561,0.0116,1.0018,0.0012,-0.0323,-0.039
32.9688,3.07E+01,0,-1.433,0.0569,0.0118,0.9653,0.0012,-0.0334,-0.0438
33.4688,3.07E+01,0,-1.4026,0.0576,0.0119,0.9302,0.0012,-0.0344,-0.0487
33.9688,3.08E+01,0,-1.3735,0.0583,0.012,0.8964,0.0012,-0.0354,-0.0535
34.4688,3.08E+01,0,-1.3456,0.059,0.0121,0.8639,0.0012,-0.0364,-0.0582
34.9688,3.08E+01,0,-1.3188,0.0597,0.0122,0.8326,0.0012,-0.0373,-0.0628
35.4688,3.09E+01,0,-1.2931,0.0603,0.0123,0.8024,0.0012,-0.0383,-0.0673
35.9688,3.09E+01,0,-1.2684,0.061,0.0124,0.7734,0.0011,-0.0391,-0.0716
36.4688,3.09E+01,0,-1.2446,0.0617,0.0125,0.7455,0.0011,-0.04,-0.0758
36.9688,3.10E+01,0,-1.2217,0.0623,0.0126,0.7187,0.0011,-0.0408,-0.0797
37.4688,3.10E+01,0,-1.1996,0.0629,0.0127,0.6928,0.0011,-0.0416,-0.0835
37.9688,3.11E+01,0,-1.1783,0.0636,0.0128,0.6679,0.0011,-0.0424,-0.087
38.4688,3.11E+01,0,-1.1576,0.0642,0.0129,0.6439,0.0011,-0.0431,-0.0904
38.9688,3.11E+01,0,-1.1377,0.0648,0.0131,0.6208,0.0011,-0.0439,-0.0935
39.4688,3.12E+01,0,-1.1184,0.0654,0.0132,0.5985,0.0011,-0.0446,-0.0964
39.9688,3.12E+01,0,-1.0997,0.0659,0.0133,0.577,0.0011,-0.0452,-0.0991
40.4688,3.13E+01,0,-1.0816,0.0665,0.0134,0.5564,0.0011,-0.0459,-0.1016
40.9688,3.13E+01,0,-1.0641,0.0671,0.0135,0.5365,0.0011,-0.0465,-0.1039
41.4688,3.14E+01,0,-1.047,0.0676,0.0136,0.5173,0.0011,-0.0471,-0.106
41.9688,3.14E+01,0,-1.0305,0.0681,0.0137,0.4987,0.0011,-0.0477,-0.1078
42.4688,3.15E+01,0,-1.0144,0.0687,0.0139,0.4809,0.0011,-0.0483,-0.1095
42.9688,3.16E+01,0,-0.9988,0.0692,0.014,0.4637,0.0011,-0.0488,-0.111
43.4688,3.16E+01,0,-0.9837,0.0697,0.0141,0.4471,0.0011,-0.0494,-0.1122
43.9688,3.17E+01,0,-0.9689,0.0702,0.0142,0.4311,0.0011,-0.0499,-0.1133
44.4688,3.17E+01,0,-0.9546,0.0707,0.0143,0.4157,0.0011,-0.0504,-0.1143
44.9688,3.18E+01,0,-0.9406,0.0712,0.0144,0.4008,0.0011,-0.0508,-0.115
45.4688,3.18E+01,0,-0.927,0.0716,0.0146,0.3865,0.0011,-0.0513,-0.1156
45.9688,3.19E+01,0,-0.9137,0.0721,0.0147,0.3727,0.0011,-0.0518,-0.116
46.4688,3.20E+01,0,-0.9008,0.0726,0.0148,0.3593,0.0011,-0.0522,-0.1163
46.9688,3.20E+01,0,-0.8883,0.073,0.0149,0.3465,0.0011,-0.0526,-0.1164
47.4688,3.21E+01,0,-0.876,0.0735,0.015,0.334,0.0011,-0.053,-0.1164
47.9688,3.21E+01,0,-0.864,0.0739,0.0152,0.3221,0.0011,-0.0534,-0.1162
48.4688,3.22E+01,0,-0.8524,0.0743,0.0153,0.3105,0.0011,-0.0538,-0.116
48.9688,3.22E+01,0,-0.841,0.0748,0.0154,0.2994,0.001,-0.0542,-0.1155
49.4688,3.23E+01,0,-0.8299,0.0752,0.0155,0.2886,0.001,-0.0545,-0.115
49.9688,3.24E+01,0,-0.8191,0.0756,0.0157,0.2783,0.001,-0.0549,-0.1144
50.4688,3.24E+01,0,-0.8085,0.076,0.0158,0.2683,0.001,-0.0552,-0.1136
50.9688,3.25E+01,0,-0.7982,0.0764,0.0159,0.2586,0.001,-0.0556,-0.1128
51.4688,3.25E+01,0,-0.7881,0.0768,0.016,0.2493,0.001,-0.0559,-0.1118
51.9688,3.26E+01,0,-0.7783,0.0772,0.0162,0.2403,0.001,-0.0562,-0.1108
52.4688,3.26E+01,0,-0.7687,0.0776,0.0163,0.2316,0.001,-0.0565,-0.1097
52.9688,3.27E+01,0,-0.7593,0.078,0.0164,0.2233,0.001,-0.0568,-0.1085
53.4688,3.27E+01,0,-0.7501,0.0784,0.0165,0.2152,0.001,-0.0571,-0.1072
53.9688,3.28E+01,0,-0.7412,0.0787,0.0167,0.2074,0.001,-0.0574,-0.1058
54.4688,3.29E+01,0,-0.7325,0.0791,0.0168,0.1999,0.001,-0.0577,-0.1044
54.9688,3.29E+01,0,-0.7239,0.0795,0.0169,0.1927,0.001,-0.058,-0.1029
55.4688,3.30E+01,0,-0.7156,0.0798,0.0171,0.1857,0.001,-0.0583,-0.1014
55.9688,3.30E+01,0,-0.7074,0.0802,0.0172,0.179,0.001,-0.0585,-0.0997
56.4688,3.31E+01,0,-0.6994,0.0806,0.0173,0.1725,0.001,-0.0588,-0.0981
56.9688,3.31E+01,0,-0.6916,0.0809,0.0174,0.1662,0.001,-0.0591,-0.0964
57.4688,3.32E+01,0,-0.684,0.0813,0.0176,0.1602,0.001,-0.0593,-0.0946
57.9688,3.32E+01,0,-0.6765,0.0816,0.0177,0.1543,0.001,-0.0596,-0.0928
58.4688,3.32E+01,0,-0.6693,0.082,0.0178,0.1487,0.001,-0.0599,-0.091
58.9688,3.33E+01,0,-0.6621,0.0823,0.018,0.1433,0.001,-0.0601,-0.0891
59.4688,3.33E+01,0,-0.6552,0.0826,0.0181,0.1381,0.001,-0.0604,-0.0872
59.9688,3.34E+01,0,-0.6484,0.083,0.0182,0.133,0.001,-0.0606,-0.0853
60.4688,3.34E+01,0,-0.6417,0.0833,0.0184,0.1282,0.001,-0.0608,-0.0833
60.9688,3.35E+01,0,-0.6352,0.0837,0.0185,0.1235,0.001,-0.0611,-0.0813
61.4688,3.35E+01,0,-0.6288,0.084,0.0186,0.119,0.001,-0.0613,-0.0793
61.9688,3.35E+01,0,-0.6226,0.0843,0.0187,0.1146,0.001,-0.0616,-0.0773
62.4688,3.36E+01,0,-0.6165,0.0847,0.0189,0.1104,0.001,-0.0618,-0.0752
62.9688,3.36E+01,0,-0.6105,0.085,0.019,0.1064,0.001,-0.0621,-0.0732
63.4688,3.37E+01,0,-0.6047,0.0853,0.0191,0.1025,0.001,-0.0623,-0.0711
63.9688,3.37E+01,0,-0.599,0.0856,0.0193,0.0987,0.0009,-0.0625,-0.069
64.4688,3.37E+01,0,-0.5934,0.086,0.0194,0.0951,0.0009,-0.0628,-0.0669
64.9688,3.38E+01,0,-0.588,0.0863,0.0195,0.0916,0.0009,-0.063,-0.0648
65.4688,3.38E+01,0,-0.5826,0.0866,0.0197,0.0882,0.0009,-0.0633,-0.0627
65.9688,3.38E+01,0,-0.5774,0.0869,0.0198,0.085,0.0009,-0.0635,-0.0606
66.4688,3.38E+01,0,-0.5723,0.0873,0.0199,0.0818,0.0009,-0.0638,-0.0584
66.9688,3.39E+01,0,-0.5673,0.0876,0.0201,0.0788,0.0009,-0.064,-0.0563
67.4688,3.39E+01,0,-0.5624,0.0879,0.0202,0.0759,0.0009,-0.0642,-0.0542
67.9688,3.39E+01,0,-0.5576,0.0882,0.0204,0.0731,0.0009,-0.0645,-0.0521
68.4688,3.40E+01,0,-0.5529,0.0885,0.0205,0.0704,0.0009,-0.0647,-0.05
68.9688,3.40E+01,0,-0.5483,0.0889,0.0206,0.0678,0.0009,-0.065,-0.0478
69.4688,3.40E+01,0,-0.5438,0.0892,0.0208,0.0653,0.0009,-0.0652,-0.0457
69.9688,3.40E+01,0,-0.5394,0.0895,0.0209,0.0629,0.0009,-0.0655,-0.0436
70.4688,3.40E+01,0,-0.5351,0.0898,0.021,0.0606,0.0009,-0.0658,-0.0415
70.9688,3.41E+01,0,-0.5308,0.0901,0.0212,0.0583,0.0009,-0.066,-0.0395
71.4688,3.41E+01,0,-0.5267,0.0905,0.0213,0.0562,0.0009,-0.0663,-0.0374
71.9688,3.41E+01,0,-0.5227,0.0908,0.0214,0.0541,0.0009,-0.0665,-0.0353
72.4688,3.41E+01,0,-0.5187,0.0911,0.0216,0.0521,0.0009,-0.0668,-0.0333
72.9688,3.41E+01,0,-0.5148,0.0914,0.0217,0.0502,0.0009,-0.0671,-0.0312
73.4688,3.42E+01,0,-0.511,0.0917,0.0219,0.0483,0.0009,-0.0673,-0.0292
73.9688,3.42E+01,0,-0.5073,0.092,0.022,0.0465,0.0009,-0.0676,-0.0272
74.4688,3.42E+01,0,-0.5037,0.0924,0.0221,0.0448,0.0009,-0.0679,-0.0252
74.9688,3.42E+01,0,-0.5001,0.0927,0.0223,0.0431,0.0009,-0.0682,-0.0232
75.4688,3.42E+01,0,-0.4966,0.093,0.0224,0.0415,0.0009,-0.0684,-0.0212
75.9688,3.42E+01,0,-0.4932,0.0933,0.0225,0.04,0.0009,-0.0687,-0.0192
76.4688,3.42E+01,0,-0.4898,0.0936,0.0227,0.0385,0.0009,-0.069,-0.0173
76.9688,3.42E+01,0,-0.4865,0.094,0.0228,0.0371,0.0009,-0.0693,-0.0153
77.4688,3.42E+01,0,-0.4833,0.0943,0.023,0.0357,0.0009,-0.0696,-0.0134
