 0.00000	-88.2231
 0.01000	-87.4077
 0.02000	-86.6118
 0.03000	-85.8354
 0.04000	-85.0234
 0.05000	-84.2667
 0.06000	-83.4675
 0.07000	-82.7358
 0.08000	-81.9577
 0.09000	-81.1902
 0.10000	-80.3887
 0.11000	-79.5780
 0.12000	-78.7951
 0.13000	-78.0480
 0.14000	-77.2725
 0.15000	-76.4696
 0.16000	-75.6525
 0.17000	-74.9313
 0.18000	-74.1513
 0.19000	-73.3644
 0.20000	-72.5428
 0.21000	-71.7413
 0.22000	-70.9540
 0.23000	-70.1925
 0.24000	-69.3848
 0.25000	-68.5875
 0.26000	-67.7604
 0.27000	-66.9627
 0.28000	-66.1613
 0.29000	-65.3897
 0.30000	-64.5906
 0.31000	-63.7380
 0.32000	-62.9484
 0.33000	-62.1680
 0.34000	-61.3532
 0.35000	-60.5784
 0.36000	-59.8105
 0.37000	-59.0237
 0.38000	-58.2124
 0.39000	-57.4449
 0.40000	-56.6709
 0.41000	-55.8876
 0.42000	-55.1018
 0.43000	-54.2723
 0.44000	-53.4562
 0.45000	-52.6317
 0.46000	-51.8602
 0.47000	-51.0075
 0.48000	-50.2494
 0.49000	-49.4350
 0.50000	-48.6377
 0.51000	-48.5781
 0.52000	-48.5969
 0.53000	-48.5547
 0.54000	-48.5178
 0.55000	-48.4226
 0.56000	-48.3942
 0.57000	-48.3110
 0.58000	-48.2807
 0.59000	-48.2668
 0.60000	-48.1622
 0.61000	-48.0638
 0.62000	-47.9985
 0.63000	-47.8678
 0.64000	-47.7766
 0.65000	-47.6841
 0.66000	-47.6141
 0.67000	-47.4923
 0.68000	-47.4212
 0.69000	-47.3584
 0.70000	-47.3107
 0.71000	-47.1874
 0.72000	-47.0865
 0.73000	-46.9152
 0.74000	-46.7158
 0.75000	-46.5543
 0.76000	-46.4025
 0.77000	-46.1935
 0.78000	-46.0177
 0.79000	-45.8210
 0.80000	-45.6313
 0.81000	-45.4388
 0.82000	-45.2130
 0.83000	-45.0103
 0.84000	-44.7887
 0.85000	-44.5768
 0.86000	-44.3525
 0.87000	-44.1163
 0.88000	-43.8128
 0.89000	-43.5632
 0.90000	-43.2917
 0.91000	-42.9414
 0.92000	-42.6058
 0.93000	-42.2345
 0.94000	-41.9017
 0.95000	-41.5187
 0.96000	-41.1172
 0.97000	-40.6315
 0.98000	-40.1819
 0.99000	-39.6672
 1.00000	-39.2072
 1.01000	-38.7383
 1.02000	-38.1882
 1.03000	-37.6204
 1.04000	-37.0518
 1.05000	-36.3582
 1.06000	-35.7138
 1.07000	-34.9817
 1.08000	-34.2194
 1.09000	-33.3955
 1.10000	-32.5334
 1.11000	-31.6245
 1.12000	-30.6152
 1.13000	-29.5499
 1.14000	-28.4132
 1.15000	-27.2614
 1.16000	-25.9272
 1.17000	-24.5266
 1.18000	-22.9886
 1.19000	-21.3388
 1.20000	-19.6284
 1.21000	-17.7868
 1.22000	-15.8499
 1.23000	-13.7880
 1.24000	-11.5463
 1.25000	 -9.2073
 1.26000	 -6.8009
 1.27000	 -4.2029
 1.28000	 -1.6168
 1.29000	  1.0343
 1.30000	  3.7193
 1.31000	  6.3452
 1.32000	  8.8450
 1.33000	 11.2763
 1.34000	 13.5408
 1.35000	 15.6948
 1.36000	 17.6443
 1.37000	 19.3442
 1.38000	 20.8594
 1.39000	 22.1963
 1.40000	 23.3400
 1.41000	 24.2841
 1.42000	 25.0751
 1.43000	 25.7587
 1.44000	 26.3055
 1.45000	 26.7863
 1.46000	 27.1401
 1.47000	 27.4793
 1.48000	 27.7854
 1.49000	 28.0755
 1.50000	 28.3425
 1.51000	 28.5703
 1.52000	 28.7300
 1.53000	 28.8779
 1.54000	 29.0888
 1.55000	 29.2519
 1.56000	 29.3698
 1.57000	 29.5135
 1.58000	 29.6883
 1.59000	 29.8359
 1.60000	 29.9126
 1.61000	 30.0695
 1.62000	 30.2210
 1.63000	 30.3653
 1.64000	 30.5066
 1.65000	 30.5945
 1.66000	 30.7042
 1.67000	 30.8277
 1.68000	 30.9211
 1.69000	 31.0472
 1.70000	 31.0893
 1.71000	 31.1815
 1.72000	 31.2682
 1.73000	 31.3576
 1.74000	 31.3971
 1.75000	 31.5165
 1.76000	 31.6711
 1.77000	 31.8162
 1.78000	 31.8742
 1.79000	 31.9230
 1.80000	 32.0350
 1.81000	 32.1537
 1.82000	 32.2470
 1.83000	 32.3681
 1.84000	 32.4755
 1.85000	 32.5424
 1.86000	 32.6554
 1.87000	 32.7367
 1.88000	 32.8633
 1.89000	 32.9802
 1.90000	 33.1001
 1.91000	 33.1658
 1.92000	 33.3193
 1.93000	 33.4327
 1.94000	 33.5669
 1.95000	 33.6934
 1.96000	 33.7520
 1.97000	 33.8339
 1.98000	 33.8833
 1.99000	 33.9705
 2.00000	 33.9949
 2.01000	 34.0478
 2.02000	 34.1206
 2.03000	 34.1934
 2.04000	 34.2719
 2.05000	 34.4179
 2.06000	 34.4846
 2.07000	 34.5220
 2.08000	 34.5463
 2.09000	 34.6480
 2.10000	 34.7120
 2.11000	 34.7821
 2.12000	 34.8639
 2.13000	 34.9263
 2.14000	 34.9217
 2.15000	 34.9675
 2.16000	 35.0444
 2.17000	 35.1331
 2.18000	 35.1589
 2.19000	 35.1850
 2.20000	 35.2540
 2.21000	 35.2806
 2.22000	 35.3370
 2.23000	 35.4816
 2.24000	 35.5397
 2.25000	 35.6506
 2.26000	 35.7116
 2.27000	 35.7648
 2.28000	 35.8284
 2.29000	 35.8342
 2.30000	 35.8802
 2.31000	 35.9535
 2.32000	 36.0836
 2.33000	 36.1025
 2.34000	 36.1012
 2.35000	 36.1776
 2.36000	 36.2076
 2.37000	 36.2682
 2.38000	 36.2823
 2.39000	 36.3634
 2.40000	 36.4569
 2.41000	 36.5137
 2.42000	 36.5458
 2.43000	 36.6095
 2.44000	 36.6441
 2.45000	 36.6780
 2.46000	 36.7297
 2.47000	 36.8061
 2.48000	 36.8151
 2.49000	 36.8789
 2.50000	 36.8995
 2.51000	 36.9622
 2.52000	 37.0772
 2.53000	 37.1124
 2.54000	 37.1382
 2.55000	 37.1916
 2.56000	 37.2249
 2.57000	 37.2841
 2.58000	 37.3235
 2.59000	 37.4048
 2.60000	 37.4398
 2.61000	 37.4469
 2.62000	 37.4684
 2.63000	 37.4839
 2.64000	 37.5403
 2.65000	 37.6229
 2.66000	 37.6923
 2.67000	 37.7615
 2.68000	 37.8191
 2.69000	 37.8443
 2.70000	 37.9369
 2.71000	 37.9404
 2.72000	 38.0070
 2.73000	 38.0051
 2.74000	 38.1007
 2.75000	 38.1642
 2.76000	 38.1918
 2.77000	 38.2157
 2.78000	 38.2111
 2.79000	 38.2103
 2.80000	 38.2982
 2.81000	 38.3223
 2.82000	 38.3553
 2.83000	 38.4272
 2.84000	 38.4143
 2.85000	 38.4396
 2.86000	 38.4843
 2.87000	 38.5367
 2.88000	 38.5719
 2.89000	 38.6035
 2.90000	 38.6553
 2.91000	 38.6468
 2.92000	 38.6654
 2.93000	 38.7410
 2.94000	 38.7865
 2.95000	 38.7917
 2.96000	 38.8119
 2.97000	 38.8412
 2.98000	 38.8546
 2.99000	 38.8874
 3.00000	 38.9014
 3.01000	 38.9434
 3.02000	 39.0114
 3.03000	 39.0697
 3.04000	 39.0772
 3.05000	 39.0914
 3.06000	 39.1368
 3.07000	 39.1267
 3.08000	 39.2287
 3.09000	 39.2060
 3.10000	 39.2919
 3.11000	 39.3007
 3.12000	 39.3828
 3.13000	 39.4400
 3.14000	 39.4481
 3.15000	 39.4778
 3.16000	 39.4708
 3.17000	 39.5293
 3.18000	 39.5539
 3.19000	 39.5149
 3.20000	 39.5022
 3.21000	 39.4939
 3.22000	 39.5056
 3.23000	 39.5003
 3.24000	 39.5313
 3.25000	 39.5454
 3.26000	 39.6099
 3.27000	 39.5953
 3.28000	 39.5702
 3.29000	 39.6470
 3.30000	 39.6934
 3.31000	 39.7305
 3.32000	 39.7514
 3.33000	 39.7510
 3.34000	 39.7811
 3.35000	 39.7777
 3.36000	 39.8074
 3.37000	 39.8134
 3.38000	 39.7879
 3.39000	 39.7869
 3.40000	 39.7573
 3.41000	 39.7507
 3.42000	 39.8049
 3.43000	 39.7816
 3.44000	 39.8091
 3.45000	 39.8212
 3.46000	 39.8329
 3.47000	 39.8341
 3.48000	 39.8647
 3.49000	 39.8834
 3.50000	 39.8626
 3.51000	 39.8867
 3.52000	 39.9678
 3.53000	 39.9687
 3.54000	 40.0023
 3.55000	 40.0535
 3.56000	 40.0768
 3.57000	 40.0880
 3.58000	 40.1522
 3.59000	 40.1709
 3.60000	 40.2169
 3.61000	 40.2275
 3.62000	 40.3011
 3.63000	 40.2925
 3.64000	 40.3288
 3.65000	 40.3675
 3.66000	 40.3329
 3.67000	 40.3670
 3.68000	 40.4072
 3.69000	 40.4279
 3.70000	 40.4068
 3.71000	 40.4053
 3.72000	 40.4335
 3.73000	 40.5241
 3.74000	 40.5802
 3.75000	 40.5925
 3.76000	 40.6157
 3.77000	 40.6062
 3.78000	 40.6006
 3.79000	 40.5835
 3.80000	 40.6230
 3.81000	 40.6734
 3.82000	 40.6452
 3.83000	 40.6936
 3.84000	 40.7247
 3.85000	 40.7633
 3.86000	 40.7596
 3.87000	 40.7341
 3.88000	 40.7873
 3.89000	 40.7871
 3.90000	 40.8304
 3.91000	 40.8595
 3.92000	 40.8692
 3.93000	 40.9015
 3.94000	 40.8572
 3.95000	 40.8893
 3.96000	 40.8392
 3.97000	 40.8091
 3.98000	 40.7802
 3.99000	 40.7567
 4.00000	 40.7848
 4.01000	 40.8233
 4.02000	 40.8275
 4.03000	 40.8519
 4.04000	 40.8617
 4.05000	 40.9049
 4.06000	 40.8773
 4.07000	 40.8281
 4.08000	 40.8636
 4.09000	 40.8636
 4.10000	 40.8627
 4.11000	 40.8436
 4.12000	 40.8845
 4.13000	 40.8967
 4.14000	 40.8485
 4.15000	 40.8174
