38.686,31.085,,,,,
39.186,31.136,,,,,
39.686,31.177,,,,,
40.186,31.233,,,,,
40.686,31.275,,,,,
41.186,31.335,,,,,
41.686,31.377,,,,,
42.186,31.426,,,,,
42.686,31.478,,,,,
43.186,31.533,,,,,
43.686,31.588,,,,,
44.186,31.644,,,,,
44.686,31.7,,,,,
45.186,31.757,,,,,
45.686,31.814,,,,,
46.186,31.871,,,,,
46.686,31.928,,,,,
47.186,31.986,,,,,
47.686,32.043,,,,,
48.186,32.1,,,,,
48.686,32.158,,,,,
49.186,32.215,,,,,
49.686,32.271,,,,,
50.186,32.328,,,,,
50.686,32.384,,,,,
51.186,32.44,,,,,
51.686,32.495,,,,,
52.186,32.55,,,,,
52.686,32.604,,,,,
53.186,32.658,,,,,
53.686,32.711,,,,,
54.186,32.763,,,,,
54.686,32.815,,,,,
55.186,32.866,,,,,
55.686,32.916,,,,,
56.186,32.966,,,,,
56.686,33.014,,,,,
57.186,33.062,,,,,
57.686,33.109,,,,,
58.186,33.155,,,,,
58.686,33.2,,,,,
59.186,33.245,,,,,
59.686,33.288,,,,,
60.186,33.331,,,,,
60.686,33.372,,,,,
61.186,33.413,,,,,
61.686,33.452,,,,,
62.186,33.491,,,,,
62.686,33.528,,,,,
63.186,33.565,,,,,
63.686,33.6,,,,,
64.186,33.635,,,,,
64.686,33.668,,,,,
65.186,33.701,,,,,
65.686,33.732,,,,,
66.186,33.762,,,,,
66.686,33.792,,,,,
67.186,33.82,,,,,
67.686,33.847,,,,,
68.186,33.874,,,,,
68.686,33.899,,,,,
69.186,33.923,,,,,
69.686,33.946,,,,,
70.186,33.968,,,,,
70.686,33.989,,,,,
71.186,34.009,,,,,
71.686,34.028,,,,,
72.186,34.046,,,,,
72.686,34.063,,,,,
73.186,34.079,,,,,
73.686,34.094,,,,,
74.186,34.108,,,,,
74.686,34.12,,,,,
75.186,34.132,,,,,
75.686,34.143,,,,,
76.186,34.153,,,,,
76.686,34.162,,,,,
77.186,34.171,,,,,
77.686,34.178,,,,,
78.186,34.184,,,,,
78.686,34.189,,,,,
79.186,34.193,,,,,
79.686,34.197,,,,,
80.186,34.199,,,,,
80.686,34.201,,,,,
81.186,34.202,,,,,
81.686,34.201,,,,,
82.186,34.2,,,,,
82.686,34.199,,,,,
83.186,34.196,,,,,
83.686,34.192,,,,,
84.186,34.188,,,,,
84.686,34.182,,,,,
85.186,34.176,,,,,
85.686,34.169,,,,,
86.186,34.162,,,,,
86.686,34.153,,,,,
87.186,34.144,,,,,
87.686,34.134,,,,,
88.186,34.123,,,,,
88.686,34.111,,,,,
89.186,34.099,,,,,
89.686,34.086,,,,,
90.186,34.072,,,,,
90.686,34.058,,,,,
91.186,34.042,,,,,
91.686,34.027,,,,,
92.186,34.01,,,,,
92.686,33.993,,,,,
93.186,33.975,,,,,
93.686,33.956,,,,,
94.186,33.937,,,,,
94.686,33.917,,,,,
95.186,33.896,,,,,
95.686,33.875,,,,,
96.186,33.853,,,,,
96.686,33.83,,,,,
97.186,33.807,,,,,
97.686,33.783,,,,,
98.186,33.759,,,,,
98.686,33.734,,,,,
99.186,33.709,,,,,
99.686,33.683,,,,,
100.19,33.656,,,,,
100.69,33.629,,,,,
101.19,33.601,,,,,
101.69,33.573,,,,,
102.19,33.544,,,,,
102.69,33.514,,,,,
103.19,33.484,,,,,
103.69,33.454,,,,,
104.19,33.423,,,,,
104.69,33.392,,,,,
105.19,33.36,,,,,
105.69,33.327,,,,,
106.19,33.294,,,,,
106.69,33.261,,,,,
107.19,33.227,,,,,
107.69,33.193,,,,,
108.19,33.158,,,,,
108.69,33.123,,,,,
109.19,33.087,,,,,
109.69,33.051,,,,,
110.19,33.014,,,,,
110.69,32.977,,,,,
111.19,32.94,,,,,
111.69,32.902,,,,,
112.19,32.864,,,,,
112.69,32.825,,,,,
113.19,32.786,,,,,
113.69,32.746,,,,,
114.19,32.706,,,,,
114.69,32.666,,,,,
115.19,32.625,,,,,
115.69,32.584,,,,,
116.19,32.543,,,,,
116.69,32.501,,,,,
117.19,32.459,,,,,
117.69,32.416,,,,,
118.19,32.373,,,,,
118.69,32.33,,,,,
119.19,32.286,,,,,
119.69,32.242,,,,,
120.19,32.198,,,,,
120.69,32.153,,,,,
121.19,32.108,,,,,
121.69,32.063,,,,,
122.19,32.017,,,,,
122.69,31.971,,,,,
123.19,31.925,,,,,
123.69,31.878,,,,,
124.19,31.831,,,,,
124.69,31.784,,,,,
125.19,31.736,,,,,
125.69,31.688,,,,,
126.19,31.64,,,,,
126.69,31.592,,,,,
127.19,31.543,,,,,
127.69,31.494,,,,,
128.19,31.444,,,,,
128.69,31.395,,,,,
129.19,31.345,,,,,
129.69,31.295,,,,,
130.19,31.244,,,,,
130.69,31.193,,,,,
131.19,31.142,,,,,
131.69,31.091,,,,,
132.19,31.039,,,,,
132.69,30.987,,,,,
133.19,30.935,,,,,
133.69,30.883,,,,,
134.19,30.83,,,,,
134.69,30.777,,,,,
135.19,30.724,,,,,
135.69,30.671,,,,,
136.19,30.617,,,,,
136.69,30.563,,,,,
137.19,30.509,,,,,
137.69,30.454,,,,,
138.19,30.4,,,,,
138.69,30.345,,,,,
139.19,30.29,,,,,
139.69,30.234,,,,,
140.19,30.179,,,,,
140.69,30.123,,,,,
141.19,30.067,,,,,
141.69,30.01,,,,,
142.19,29.954,,,,,
142.69,29.897,,,,,
143.19,29.84,,,,,
143.69,29.783,,,,,
144.19,29.725,,,,,
144.69,29.668,,,,,
145.19,29.61,,,,,
145.69,29.552,,,,,
146.19,29.494,,,,,
146.69,29.435,,,,,
147.19,29.376,,,,,
147.69,29.317,,,,,
148.19,29.258,,,,,
148.69,29.199,,,,,
149.19,29.139,,,,,
149.69,29.079,,,,,
150.19,29.019,,,,,
150.69,28.959,,,,,
151.19,28.899,,,,,
151.69,28.838,,,,,
152.19,28.777,,,,,
152.69,28.716,,,,,
153.19,28.655,,,,,
153.69,28.594,,,,,
154.19,28.532,,,,,
154.69,28.47,,,,,
155.19,28.408,,,,,
155.69,28.346,,,,,
156.19,28.284,,,,,
156.69,28.221,,,,,
157.19,28.158,,,,,
157.69,28.095,,,,,
158.19,28.032,,,,,
158.69,27.969,,,,,
159.19,27.905,,,,,
159.69,27.842,,,,,
160.19,27.778,,,,,
160.69,27.714,,,,,
161.19,27.649,,,,,
161.69,27.585,,,,,
162.19,27.52,,,,,
162.69,27.455,,,,,
163.19,27.39,,,,,
163.69,27.325,,,,,
164.19,27.26,,,,,
164.69,27.194,,,,,
165.19,27.128,,,,,
165.69,27.062,,,,,
166.19,26.996,,,,,
166.69,26.93,,,,,
167.19,26.864,,,,,
167.69,26.797,,,,,
168.19,26.73,,,,,
168.69,26.663,,,,,
169.19,26.596,,,,,
169.69,26.528,,,,,
170.19,26.461,,,,,
170.69,26.393,,,,,
171.19,26.325,,,,,
171.69,26.257,,,,,
172.19,26.189,,,,,
172.69,26.12,,,,,
173.19,26.052,,,,,
173.69,25.983,,,,,
174.19,25.914,,,,,
174.69,25.845,,,,,
175.19,25.775,,,,,
175.69,25.706,,,,,
176.19,25.636,,,,,
176.69,25.566,,,,,
177.19,25.496,,,,,
177.69,25.426,,,,,
178.19,25.356,,,,,
178.69,25.285,,,,,
179.19,25.214,,,,,
179.69,25.144,,,,,
180.19,25.072,,,,,
180.69,25.001,,,,,
181.19,24.93,,,,,
181.69,24.858,,,,,
182.19,24.786,,,,,
182.69,24.714,,,,,
183.19,24.642,,,,,
183.69,24.57,,,,,
184.19,24.497,,,,,
184.69,24.425,,,,,
185.19,24.352,,,,,
185.69,24.279,,,,,
186.19,24.206,,,,,
186.69,24.132,,,,,
187.19,24.059,,,,,
187.69,23.985,,,,,
188.19,23.911,,,,,
188.69,23.837,,,,,
189.19,23.763,,,,,
189.69,23.689,,,,,
190.19,23.614,,,,,
190.69,23.539,,,,,
191.19,23.464,,,,,
191.69,23.389,,,,,
192.19,23.314,,,,,
192.69,23.238,,,,,
193.19,23.163,,,,,
193.69,23.087,,,,,
194.19,23.011,,,,,
194.69,22.935,,,,,
195.19,22.858,,,,,
195.69,22.782,,,,,
196.19,22.705,,,,,
196.69,22.628,,,,,
197.19,22.551,,,,,
197.69,22.474,,,,,
198.19,22.396,,,,,
198.69,22.319,,,,,
199.19,22.241,,,,,
199.69,22.163,,,,,
200.19,22.085,,,,,
200.69,22.007,,,,,
201.19,21.928,,,,,
201.69,21.849,,,,,
202.19,21.77,,,,,
202.69,21.691,,,,,
203.19,21.612,,,,,
203.69,21.533,,,,,
204.19,21.453,,,,,
204.69,21.373,,,,,
205.19,21.293,,,,,
205.69,21.213,,,,,
206.19,21.133,,,,,
206.69,21.052,,,,,
207.19,20.971,,,,,
207.69,20.89,,,,,
208.19,20.809,,,,,
208.69,20.728,,,,,
209.19,20.647,,,,,
209.69,20.565,,,,,
210.19,20.483,,,,,
210.69,20.401,,,,,
211.19,20.319,,,,,
211.69,20.236,,,,,
212.19,20.153,,,,,
212.69,20.071,,,,,
213.19,19.987,,,,,
213.69,19.904,,,,,
214.19,19.821,,,,,
214.69,19.737,,,,,
215.19,19.653,,,,,
215.69,19.569,,,,,
216.19,19.485,,,,,
216.69,19.4,,,,,
217.19,19.316,,,,,
217.69,19.231,,,,,
218.19,19.146,,,,,
218.69,19.06,,,,,
219.19,18.975,,,,,
219.69,18.889,,,,,
220.19,18.803,,,,,
220.69,18.717,,,,,
221.19,18.631,,,,,
221.69,18.544,,,,,
222.19,18.458,,,,,
222.69,18.371,,,,,
223.19,18.283,,,,,
223.69,18.196,,,,,
224.19,18.108,,,,,
224.69,18.02,,,,,
225.19,17.932,,,,,
225.69,17.844,,,,,
226.19,17.756,,,,,
226.69,17.667,,,,,
227.19,17.578,,,,,
227.69,17.489,,,,,
228.19,17.399,,,,,
228.69,17.31,,,,,
229.19,17.22,,,,,
229.69,17.13,,,,,
230.19,17.039,,,,,
230.69,16.949,,,,,
231.19,16.858,,,,,
231.69,16.767,,,,,
232.19,16.676,,,,,
232.69,16.584,,,,,
233.19,16.493,,,,,
233.69,16.401,,,,,
234.19,16.308,,,,,
234.69,16.216,,,,,
235.19,16.123,,,,,
235.69,16.03,,,,,
236.19,15.937,,,,,
236.69,15.844,,,,,
237.19,15.75,,,,,
237.69,15.656,,,,,
238.19,15.562,,,,,
238.69,15.468,,,,,
239.19,15.373,,,,,
239.69,15.278,,,,,
240.19,15.183,,,,,
240.69,15.087,,,,,
241.19,14.992,,,,,
241.69,14.896,,,,,
242.19,14.8,,,,,
242.69,14.703,,,,,
243.19,14.606,,,,,
243.69,14.51,,,,,
244.19,14.412,,,,,
244.69,14.315,,,,,
245.19,14.217,,,,,
245.69,14.119,,,,,
246.19,14.021,,,,,
246.69,13.922,,,,,
247.19,13.823,,,,,
247.69,13.724,,,,,
248.19,13.625,,,,,
248.69,13.525,,,,,
249.19,13.425,,,,,
249.69,13.325,,,,,
250.19,13.224,,,,,
250.69,13.123,,,,,
251.19,13.022,,,,,
251.69,12.921,,,,,
252.19,12.819,,,,,
252.69,12.717,,,,,
253.19,12.615,,,,,
253.69,12.513,,,,,
254.19,12.41,,,,,
254.69,12.307,,,,,
255.19,12.203,,,,,
255.69,12.099,,,,,
256.19,11.995,,,,,
256.69,11.891,,,,,
257.19,11.786,,,,,
257.69,11.681,,,,,
258.19,11.576,,,,,
258.69,11.471,,,,,
259.19,11.365,,,,,
259.69,11.258,,,,,
260.19,11.152,,,,,
260.69,11.045,,,,,
261.19,10.938,,,,,
261.69,10.83,,,,,
262.19,10.723,,,,,
262.69,10.614,,,,,
263.19,10.506,,,,,
263.69,10.397,,,,,
264.19,10.288,,,,,
264.69,10.179,,,,,
265.19,10.069,,,,,
265.69,9.9587,,,,,
266.19,9.8482,,,,,
266.69,9.7373,,,,,
267.19,9.6262,,,,,
267.69,9.5146,,,,,
268.19,9.4028,,,,,
268.69,9.2906,,,,,
269.19,9.178,,,,,
269.69,9.065,,,,,
270.19,8.9517,,,,,
270.69,8.8381,,,,,
271.19,8.7241,,,,,
271.69,8.6097,,,,,
272.19,8.4949,,,,,
272.69,8.3798,,,,,
273.19,8.2643,,,,,
273.69,8.1484,,,,,
274.19,8.0321,,,,,
274.69,7.9155,,,,,
275.19,7.7985,,,,,
275.69,7.681,,,,,
276.19,7.5632,,,,,
276.69,7.445,,,,,
277.19,7.3265,,,,,
277.69,7.2075,,,,,
278.19,7.0881,,,,,
278.69,6.9683,,,,,
279.19,6.8481,,,,,
279.69,6.7275,,,,,
280.19,6.6064,,,,,
280.69,6.485,,,,,
281.19,6.3631,,,,,
281.69,6.2408,,,,,
282.19,6.1181,,,,,
282.69,5.995,,,,,
283.19,5.8714,,,,,
283.69,5.7474,,,,,
284.19,5.623,,,,,
284.69,5.4981,,,,,
285.19,5.3728,,,,,
285.69,5.247,,,,,
286.19,5.1208,,,,,
286.69,4.9941,,,,,
287.19,4.8669,,,,,
287.69,4.7393,,,,,
288.19,4.6113,,,,,
288.69,4.4827,,,,,
289.19,4.3537,,,,,
289.69,4.2242,,,,,
290.19,4.0942,,,,,
290.69,3.9638,,,,,
291.19,3.8328,,,,,
291.69,3.7014,,,,,
292.19,3.5695,,,,,
292.69,3.437,,,,,
293.19,3.3041,,,,,
293.69,3.1706,,,,,
294.19,3.0367,,,,,
294.69,2.9022,,,,,
295.19,2.7672,,,,,
295.69,2.6316,,,,,
296.19,2.4956,,,,,
296.69,2.359,,,,,
297.19,2.2218,,,,,
297.69,2.0841,,,,,
298.19,1.9459,,,,,
298.69,1.8071,,,,,
299.19,1.6678,,,,,
299.69,1.5278,,,,,
300.19,1.3873,,,,,
300.69,1.2463,,,,,
301.19,1.1046,,,,,
301.69,0.96238,,,,,
302.19,0.81955,,,,,
302.69,0.67613,,,,,
303.19,0.53209,,,,,
303.69,0.38745,,,,,
304.19,0.2422,,,,,
304.69,0.096321,,,,,
305.19,-0.050183,,,,,
305.69,-0.19732,,,,,
306.19,-0.3451,,,,,
306.69,-0.49352,,,,,
307.19,-0.6426,,,,,
307.69,-0.79233,,,,,
308.19,-0.94273,,,,,
308.69,-1.0938,,,,,
309.19,-1.2456,,,,,
309.69,-1.398,,,,,
310.19,-1.5511,,,,,
310.69,-1.705,,,,,
311.19,-1.8595,,,,,
311.69,-2.0148,,,,,
312.19,-2.1707,,,,,
312.69,-2.3274,,,,,
313.19,-2.4849,,,,,
313.69,-2.6431,,,,,
314.19,-2.802,,,,,
314.69,-2.9618,,,,,
315.19,-3.1223,,,,,
315.69,-3.2835,,,,,
316.19,-3.4456,,,,,
316.69,-3.6084,,,,,
317.19,-3.7721,,,,,
317.69,-3.9366,,,,,
318.19,-4.1019,,,,,
318.69,-4.2681,,,,,
319.19,-4.4351,,,,,
319.69,-4.6029,,,,,
320.19,-4.7717,,,,,
320.69,-4.9413,,,,,
321.19,-5.1118,,,,,
321.69,-5.2831,,,,,
322.19,-5.4555,,,,,
322.69,-5.6287,,,,,
323.19,-5.8028,,,,,
323.69,-5.978,,,,,
324.19,-6.154,,,,,
324.69,-6.3311,,,,,
325.19,-6.5091,,,,,
325.69,-6.6881,,,,,
326.19,-6.8682,,,,,
326.69,-7.0492,,,,,
327.19,-7.2313,,,,,
327.69,-7.4145,,,,,
328.19,-7.5987,,,,,
328.69,-7.784,,,,,
329.19,-7.9703,,,,,
329.69,-8.1578,,,,,
330.19,-8.3465,,,,,
330.69,-8.5362,,,,,
331.19,-8.7272,,,,,
331.69,-8.9193,,,,,
332.19,-9.1126,,,,,
332.69,-9.3071,,,,,
333.19,-9.5028,,,,,
333.69,-9.6998,,,,,
334.19,-9.898,,,,,
334.69,-10.098,,,,,
335.19,-10.298,,,,,
335.69,-10.501,,,,,
336.19,-10.704,,,,,
336.69,-10.909,,,,,
337.19,-11.115,,,,,
337.69,-11.323,,,,,
338.19,-11.532,,,,,
338.69,-11.742,,,,,
339.19,-11.954,,,,,
339.69,-12.168,,,,,
340.19,-12.383,,,,,
340.69,-12.599,,,,,
341.19,-12.817,,,,,
341.69,-13.037,,,,,
342.19,-13.258,,,,,
342.69,-13.481,,,,,
343.19,-13.706,,,,,
343.69,-13.932,,,,,
344.19,-14.16,,,,,
344.69,-14.39,,,,,
345.19,-14.622,,,,,
345.69,-14.855,,,,,
346.19,-15.09,,,,,
346.69,-15.327,,,,,
347.19,-15.566,,,,,
347.69,-15.807,,,,,
348.19,-16.05,,,,,
348.69,-16.295,,,,,
349.19,-16.541,,,,,
349.69,-16.79,,,,,
350.19,-17.041,,,,,
350.69,-17.294,,,,,
351.19,-17.549,,,,,
351.69,-17.807,,,,,
352.19,-18.066,,,,,
352.69,-18.328,,,,,
353.19,-18.592,,,,,
353.69,-18.857,,,,,
354.19,-19.125,,,,,
354.69,-19.395,,,,,
355.19,-19.668,,,,,
355.69,-19.943,,,,,
356.19,-20.22,,,,,
356.69,-20.5,,,,,
357.19,-20.783,,,,,
357.69,-21.068,,,,,
358.19,-21.355,,,,,
358.69,-21.645,,,,,
359.19,-21.938,,,,,
359.69,-22.234,,,,,
360.19,-22.532,,,,,
360.69,-22.833,,,,,
361.19,-23.136,,,,,
361.69,-23.442,,,,,
362.19,-23.752,,,,,
362.69,-24.064,,,,,
363.19,-24.378,,,,,
363.69,-24.696,,,,,
364.19,-25.016,,,,,
364.69,-25.34,,,,,
365.19,-25.666,,,,,
365.69,-25.995,,,,,
366.19,-26.327,,,,,
366.69,-26.662,,,,,
367.19,-27,,,,,
367.69,-27.341,,,,,
368.19,-27.685,,,,,
368.69,-28.032,,,,,
369.19,-28.382,,,,,
369.69,-28.734,,,,,
370.19,-29.09,,,,,
370.69,-29.449,,,,,
371.19,-29.81,,,,,
371.69,-30.174,,,,,
372.19,-30.541,,,,,
372.69,-30.911,,,,,
373.19,-31.284,,,,,
373.69,-31.659,,,,,
374.19,-32.037,,,,,
374.69,-32.418,,,,,
375.19,-32.801,,,,,
375.69,-33.187,,,,,
376.19,-33.575,,,,,
376.69,-33.966,,,,,
377.19,-34.359,,,,,
377.69,-34.754,,,,,
378.19,-35.152,,,,,
378.69,-35.551,,,,,
379.19,-35.953,,,,,
379.69,-36.356,,,,,
380.19,-36.762,,,,,
380.69,-37.169,,,,,
381.19,-37.577,,,,,
381.69,-37.988,,,,,
382.19,-38.4,,,,,
382.69,-38.813,,,,,
383.19,-39.227,,,,,
383.69,-39.643,,,,,
384.19,-40.059,,,,,
384.69,-40.477,,,,,
385.19,-40.896,,,,,
385.69,-41.316,,,,,
386.19,-41.736,,,,,
386.69,-42.158,,,,,
387.19,-42.58,,,,,
387.69,-43.002,,,,,
388.19,-43.425,,,,,
388.69,-43.849,,,,,
389.19,-44.274,,,,,
389.69,-44.699,,,,,
390.19,-45.126,,,,,
390.69,-45.553,,,,,
391.19,-45.98,,,,,
391.69,-46.408,,,,,
392.19,-46.836,,,,,
392.69,-47.265,,,,,
393.19,-47.694,,,,,
393.69,-48.124,,,,,
394.19,-48.556,,,,,
394.69,-48.988,,,,,
395.19,-49.422,,,,,
395.69,-49.857,,,,,
396.19,-50.293,,,,,
396.69,-50.73,,,,,
397.19,-51.167,,,,,
397.69,-51.606,,,,,
398.19,-52.045,,,,,
398.69,-52.484,,,,,
399.19,-52.924,,,,,
399.69,-53.364,,,,,
400.19,-53.804,,,,,
400.69,-54.245,,,,,
401.19,-54.685,,,,,
401.69,-55.124,,,,,
402.19,-55.563,,,,,
402.69,-56.001,,,,,
403.19,-56.438,,,,,
403.69,-56.874,,,,,
404.19,-57.308,,,,,
404.69,-57.74,,,,,
405.19,-58.17,,,,,
405.69,-58.597,,,,,
406.19,-59.022,,,,,
406.69,-59.444,,,,,
407.19,-59.863,,,,,
407.69,-60.277,,,,,
408.19,-60.688,,,,,
408.69,-61.092,,,,,
409.19,-61.492,,,,,
409.69,-61.886,,,,,
410.19,-62.275,,,,,
410.69,-62.66,,,,,
411.19,-63.039,,,,,
411.69,-63.413,,,,,
412.19,-63.782,,,,,
412.69,-64.144,,,,,
413.19,-64.5,,,,,
413.69,-64.849,,,,,
414.19,-65.192,,,,,
414.69,-65.528,,,,,
415.19,-65.857,,,,,
415.69,-66.179,,,,,
416.19,-66.495,,,,,
416.69,-66.803,,,,,
417.19,-67.104,,,,,
417.69,-67.398,,,,,
418.19,-67.684,,,,,
418.69,-67.964,,,,,
419.19,-68.236,,,,,
419.69,-68.501,,,,,
420.19,-68.759,,,,,
420.69,-69.009,,,,,
421.19,-69.253,,,,,
421.69,-69.489,,,,,
422.19,-69.718,,,,,
422.69,-69.941,,,,,
423.19,-70.157,,,,,
423.69,-70.366,,,,,
424.19,-70.568,,,,,
424.69,-70.764,,,,,
425.19,-70.953,,,,,
425.69,-71.136,,,,,
426.19,-71.313,,,,,
426.69,-71.484,,,,,
427.19,-71.649,,,,,
427.69,-71.809,,,,,
428.19,-71.963,,,,,
428.69,-72.111,,,,,
429.19,-72.254,,,,,
429.69,-72.392,,,,,
430.19,-72.525,,,,,
430.69,-72.652,,,,,
431.19,-72.776,,,,,
431.69,-72.894,,,,,
432.19,-73.008,,,,,
432.69,-73.118,,,,,
433.19,-73.224,,,,,
433.69,-73.325,,,,,
434.19,-73.423,,,,,
434.69,-73.517,,,,,
435.19,-73.607,,,,,
435.69,-73.694,,,,,
436.19,-73.777,,,,,
436.69,-73.857,,,,,
437.19,-73.934,,,,,
437.69,-74.008,,,,,
438.19,-74.078,,,,,
438.69,-74.146,,,,,
439.19,-74.212,,,,,
439.69,-74.274,,,,,
440.19,-74.334,,,,,
440.69,-74.392,,,,,
441.19,-74.447,,,,,
441.69,-74.5,,,,,
442.19,-74.551,,,,,
442.69,-74.6,,,,,
443.19,-74.646,,,,,
443.69,-74.691,,,,,
444.19,-74.734,,,,,
444.69,-74.775,,,,,
445.19,-74.814,,,,,
445.69,-74.852,,,,,
446.19,-74.888,,,,,
446.69,-74.923,,,,,
447.19,-74.956,,,,,
447.69,-74.988,,,,,
448.19,-75.018,,,,,
448.69,-75.047,,,,,
449.19,-75.075,,,,,
449.69,-75.102,,,,,
450.19,-75.127,,,,,
450.69,-75.152,,,,,
451.19,-75.175,,,,,
451.69,-75.197,,,,,
452.19,-75.219,,,,,
452.69,-75.239,,,,,
453.19,-75.258,,,,,
453.69,-75.277,,,,,
454.19,-75.295,,,,,
454.69,-75.312,,,,,
455.19,-75.328,,,,,
455.69,-75.344,,,,,
456.19,-75.358,,,,,
456.69,-75.372,,,,,
457.19,-75.386,,,,,
457.69,-75.399,,,,,
458.19,-75.411,,,,,
458.69,-75.422,,,,,
459.19,-75.434,,,,,
459.69,-75.444,,,,,
460.19,-75.454,,,,,
460.69,-75.464,,,,,
461.19,-75.473,,,,,
461.69,-75.481,,,,,
462.19,-75.489,,,,,
462.69,-75.497,,,,,
463.19,-75.504,,,,,
463.69,-75.511,,,,,
464.19,-75.518,,,,,
464.69,-75.524,,,,,
465.19,-75.53,,,,,
465.69,-75.535,,,,,
466.19,-75.541,,,,,
466.69,-75.545,,,,,
467.19,-75.55,,,,,
467.69,-75.554,,,,,
468.19,-75.558,,,,,
468.69,-75.562,,,,,
469.19,-75.566,,,,,
469.69,-75.569,,,,,
470.19,-75.572,,,,,
470.69,-75.575,,,,,
471.19,-75.577,,,,,
471.69,-75.58,,,,,
472.19,-75.582,,,,,
472.69,-75.584,,,,,
473.19,-75.586,,,,,
473.69,-75.587,,,,,
474.19,-75.589,,,,,
474.69,-75.59,,,,,
475.19,-75.591,,,,,
475.69,-75.592,,,,,
476.19,-75.593,,,,,
476.69,-75.593,,,,,
477.19,-75.594,,,,,
477.69,-75.594,,,,,
478.19,-75.594,,,,,
478.69,-75.595,,,,,
479.19,-75.595,,,,,
479.69,-75.594,,,,,
480.19,-75.594,,,,,
480.69,-75.594,,,,,
481.19,-75.593,,,,,
481.69,-75.593,,,,,
482.19,-75.592,,,,,
482.69,-75.592,,,,,
483.19,-75.591,,,,,
483.69,-75.59,,,,,
484.19,-75.589,,,,,
484.69,-75.588,,,,,
485.19,-75.587,,,,,
485.69,-75.586,,,,,
486.19,-75.584,,,,,
486.69,-75.583,,,,,
487.19,-75.582,,,,,
487.69,-75.58,,,,,
488.19,-75.579,,,,,
488.69,-75.577,,,,,
489.19,-75.576,,,,,
489.69,-75.574,,,,,
490.19,-75.572,,,,,
490.69,-75.571,,,,,
491.19,-75.569,,,,,
491.69,-75.567,,,,,
492.19,-75.565,,,,,
492.69,-75.563,,,,,
493.19,-75.561,,,,,
493.69,-75.559,,,,,
494.19,-75.557,,,,,
494.69,-75.555,,,,,
495.19,-75.553,,,,,
495.69,-75.551,,,,,
496.19,-75.548,,,,,
496.69,-75.546,,,,,
497.19,-75.544,,,,,
497.69,-75.542,,,,,
498.19,-75.539,,,,,
498.69,-75.537,,,,,
499.19,-75.535,,,,,
499.69,-75.532,,,,,
500.19,-75.53,,,,,
500.69,-75.528,,,,,
501.19,-75.525,,,,,
501.69,-75.523,,,,,
502.19,-75.52,,,,,
502.69,-75.518,,,,,
503.19,-75.515,,,,,
503.69,-75.513,,,,,
504.19,-75.51,,,,,
504.69,-75.507,,,,,
505.19,-75.505,,,,,
505.69,-75.502,,,,,
506.19,-75.5,,,,,
506.69,-75.497,,,,,
507.19,-75.494,,,,,
507.69,-75.492,,,,,
508.19,-75.489,,,,,
508.69,-75.486,,,,,
509.19,-75.484,,,,,
509.69,-75.481,,,,,
510.19,-75.478,,,,,
510.69,-75.476,,,,,
511.19,-75.473,,,,,
