 0.00000	-87.7720
 0.01000	-86.9667
 0.02000	-86.1470
 0.03000	-85.3473
 0.04000	-84.6263
 0.05000	-83.7757
 0.06000	-83.0466
 0.07000	-82.3103
 0.08000	-81.5694
 0.09000	-80.8061
 0.10000	-79.9513
 0.11000	-79.1308
 0.12000	-78.3337
 0.13000	-77.5793
 0.14000	-76.7829
 0.15000	-75.9747
 0.16000	-75.1269
 0.17000	-74.3100
 0.18000	-73.5340
 0.19000	-72.7354
 0.20000	-71.9075
 0.21000	-71.0285
 0.22000	-70.2450
 0.23000	-69.3853
 0.24000	-68.5965
 0.25000	-67.7948
 0.26000	-66.9450
 0.27000	-66.0661
 0.28000	-65.2931
 0.29000	-64.5271
 0.30000	-63.7525
 0.31000	-62.9465
 0.32000	-62.1707
 0.33000	-61.3353
 0.34000	-60.5667
 0.35000	-59.7837
 0.36000	-58.9855
 0.37000	-58.1707
 0.38000	-57.3781
 0.39000	-56.5941
 0.40000	-55.8047
 0.41000	-54.9720
 0.42000	-54.2410
 0.43000	-53.3723
 0.44000	-52.6124
 0.45000	-51.7630
 0.46000	-50.9590
 0.47000	-50.1349
 0.48000	-49.3471
 0.49000	-48.5831
 0.50000	-47.7380
 0.51000	-47.7177
 0.52000	-47.7049
 0.53000	-47.6958
 0.54000	-47.6790
 0.55000	-47.6260
 0.56000	-47.6387
 0.57000	-47.5833
 0.58000	-47.5594
 0.59000	-47.5286
 0.60000	-47.4497
 0.61000	-47.4119
 0.62000	-47.3898
 0.63000	-47.3326
 0.64000	-47.1731
 0.65000	-47.0580
 0.66000	-46.9864
 0.67000	-46.8394
 0.68000	-46.7374
 0.69000	-46.5917
 0.70000	-46.4787
 0.71000	-46.3757
 0.72000	-46.2417
 0.73000	-46.1332
 0.74000	-45.9966
 0.75000	-45.8663
 0.76000	-45.6706
 0.77000	-45.4705
 0.78000	-45.3224
 0.79000	-45.0897
 0.80000	-44.8824
 0.81000	-44.6522
 0.82000	-44.3828
 0.83000	-44.0878
 0.84000	-43.8046
 0.85000	-43.5462
 0.86000	-43.2134
 0.87000	-42.9038
 0.88000	-42.5553
 0.89000	-42.2767
 0.90000	-41.9310
 0.91000	-41.5708
 0.92000	-41.1725
 0.93000	-40.7332
 0.94000	-40.2550
 0.95000	-39.7496
 0.96000	-39.3017
 0.97000	-38.8146
 0.98000	-38.3068
 0.99000	-37.6887
 1.00000	-37.0455
 1.01000	-36.4138
 1.02000	-35.7488
 1.03000	-35.0690
 1.04000	-34.3361
 1.05000	-33.4752
 1.06000	-32.5995
 1.07000	-31.6500
 1.08000	-30.6722
 1.09000	-29.6454
 1.10000	-28.4860
 1.11000	-27.3077
 1.12000	-26.0353
 1.13000	-24.6148
 1.14000	-23.1630
 1.15000	-21.5301
 1.16000	-19.8692
 1.17000	-18.0373
 1.18000	-16.1609
 1.19000	-14.1072
 1.20000	-11.9313
 1.21000	 -9.6468
 1.22000	 -7.2281
 1.23000	 -4.6885
 1.24000	 -2.1485
 1.25000	  0.4633
 1.26000	  3.0695
 1.27000	  5.6844
 1.28000	  8.1692
 1.29000	 10.5848
 1.30000	 12.8865
 1.31000	 15.0203
 1.32000	 16.9001
 1.33000	 18.6289
 1.34000	 20.1643
 1.35000	 21.4962
 1.36000	 22.6410
 1.37000	 23.6177
 1.38000	 24.4737
 1.39000	 25.1965
 1.40000	 25.7778
 1.41000	 26.2329
 1.42000	 26.6392
 1.43000	 27.0094
 1.44000	 27.2339
 1.45000	 27.5258
 1.46000	 27.7865
 1.47000	 28.0303
 1.48000	 28.2685
 1.49000	 28.4761
 1.50000	 28.6800
 1.51000	 28.8511
 1.52000	 28.9796
 1.53000	 29.1244
 1.54000	 29.2577
 1.55000	 29.3332
 1.56000	 29.4957
 1.57000	 29.6101
 1.58000	 29.7038
 1.59000	 29.7789
 1.60000	 29.9121
 1.61000	 30.0702
 1.62000	 30.1523
 1.63000	 30.2417
 1.64000	 30.2712
 1.65000	 30.3834
 1.66000	 30.4745
 1.67000	 30.6168
 1.68000	 30.7481
 1.69000	 30.7967
 1.70000	 30.8962
 1.71000	 31.0070
 1.72000	 31.0536
 1.73000	 31.1445
 1.74000	 31.2416
 1.75000	 31.2953
 1.76000	 31.4088
 1.77000	 31.4893
 1.78000	 31.6274
 1.79000	 31.7319
 1.80000	 31.8566
 1.81000	 31.9274
 1.82000	 31.9414
 1.83000	 32.0320
 1.84000	 32.1239
 1.85000	 32.2363
 1.86000	 32.3803
 1.87000	 32.5352
 1.88000	 32.6399
 1.89000	 32.7051
 1.90000	 32.7772
 1.91000	 32.8327
 1.92000	 32.8947
 1.93000	 32.9548
 1.94000	 33.0436
 1.95000	 33.1553
 1.96000	 33.2097
 1.97000	 33.2837
 1.98000	 33.3494
 1.99000	 33.4484
 2.00000	 33.5405
 2.01000	 33.5978
 2.02000	 33.6897
 2.03000	 33.7799
 2.04000	 33.8740
 2.05000	 34.0104
 2.06000	 34.1273
 2.07000	 34.1806
 2.08000	 34.2801
 2.09000	 34.3101
 2.10000	 34.3275
 2.11000	 34.4007
 2.12000	 34.5070
 2.13000	 34.5437
 2.14000	 34.5997
 2.15000	 34.6443
 2.16000	 34.7222
 2.17000	 34.7612
 2.18000	 34.8181
 2.19000	 34.8788
 2.20000	 34.9701
 2.21000	 35.0761
 2.22000	 35.1461
 2.23000	 35.1720
 2.24000	 35.2179
 2.25000	 35.3049
 2.26000	 35.3754
 2.27000	 35.4293
 2.28000	 35.5138
 2.29000	 35.5675
 2.30000	 35.6169
 2.31000	 35.6723
 2.32000	 35.7580
 2.33000	 35.7892
 2.34000	 35.8509
 2.35000	 35.8881
 2.36000	 35.9618
 2.37000	 36.0617
 2.38000	 36.1102
 2.39000	 36.1565
 2.40000	 36.2539
 2.41000	 36.3019
 2.42000	 36.3759
 2.43000	 36.3924
 2.44000	 36.4297
 2.45000	 36.4669
 2.46000	 36.4754
 2.47000	 36.5615
 2.48000	 36.5956
 2.49000	 36.6218
 2.50000	 36.6440
 2.51000	 36.6215
 2.52000	 36.6656
 2.53000	 36.7124
 2.54000	 36.6749
